iter	Passed	Remaining
147	2085	12006
148	2099	11991
149	2113	11974
150	2125	11952
151	2137	11922
152	2149	11900
153	2162	11877
154	2173	11847
155	2183	11810
156	2196	11792
157	2208	11768
158	2217	11727
159	2229	11706
160	2242	11683
161	2250	11643
162	2263	11621
163	2275	11598
164	2284	11559
165	2295	11532
166	2306	11503
167	2315	11465
168	2326	11438
169	2336	11406
170	2344	11367
171	2354	11335
172	2363	11300
173	2375	11274
174	2385	11246
175	2395	11216
176	2407	11195
177	2418	11167
178	2427	11135
179	2439	11111
180	2449	11083
181	2459	11054
182	2470	11031
183	2480	10999
184	2490	10972
185	2501	10948
186	2510	10916
187	2522	10895
188	2536	10882
189	2544	10848
190	2555	10823
191	2565	10797
192	2574	10764
193	2584	10737
194	2593	10708
195	2604	10682
196	2613	10654
197	2623	10626
198	2633	10601
199	2642	10568
200	2652	10544
201	2665	10530
202	2692	10570
203	2718	10606
204	2745	10647
205	2771	10681
206	2797	10718
207	2824	10756
208	2849	10785
209	2874	10814
210	2900	10844
211	2926	10876
212	2952	10907
213	2979	10944
214	3004	10971
215	3030	11000
216	3056	11030
217	3081	11052
218	3107	11080
219	3133	11108
220	3158	11135
221	3184	11158
222	3209	11181
223	3234	11204
224	3261	11232
225	3282	11242
226	3307	11262
227	3332	11283
228	3359	11310
229	3388	11343
230	3415	11370
231	3441	11393
232	3466	11410
233	3490	11426
234	3516	11448
235	3543	11469
236	3567	11486
237	3593	11505
238	3619	11526
239	3646	11545
240	3670	11561
241	3696	11578
242	3721	11591
243	3747	11610
244	3772	11625
245	3803	11656
246	3828	11672
247	3854	11689
248	3882	11710
249	3908	11726
250	3935	11742
251	3964	11766
252	3992	11787
253	4018	11800
254	4044	11817
255	4070	11830
256	4098	11847
257	4125	11863
258	4150	11874
259	4176	11887
260	4204	11903
261	4232	11922
262	4258	11933
263	4283	11942
264	4308	11950
265	4334	11960
266	4361	11972
267	4388	11986
268	4414	11997
269	4440	12006
270	4466	12015
271	4493	12027
272	4520	12037
273	4545	12042
274	4569	12046
275	4595	12053
276	4622	12064
277	4650	12077
278	4675	12082
279	4702	12090
280	4727	12097
281	4754	12105
282	4781	12113
283	4806	12118
284	4832	12124
285	4858	12128
286	4883	12131
287	4908	12135
288	4934	12139
289	4961	12146
290	4986	12148
291	5010	12148
292	5036	12153
293	5063	12159
294	5089	12162
295	5114	12165
296	5139	12166
297	5166	12171
298	5194	12178
299	5219	12179
300	5246	12184
301	5273	12188
302	5300	12191
303	5326	12193
304	5352	12195
305	5378	12198
306	5404	12198
307	5430	12201
308	5458	12207
309	5485	12210
310	5511	12210
311	5538	12212
312	5561	12206
313	5586	12204
314	5612	12204
315	5638	12205
316	5663	12203
317	5689	12202
318	5714	12198
319	5740	12197
320	5765	12196
321	5793	12197
322	5819	12197
323	5845	12197
324	5872	12195
325	5901	12200
326	5926	12197
327	5953	12197
328	5980	12196
329	6007	12196
330	6035	12198
331	6062	12198
332	6089	12197
333	6116	12196
334	6142	12193
335	6168	12190
336	6195	12189
337	6220	12183
338	6246	12180
339	6273	12177
340	6301	12178
341	6327	12174
342	6352	12167
343	6374	12155
344	6398	12147
345	6422	12140
346	6448	12135
347	6474	12130
348	6500	12125
349	6522	12113
350	6556	12122
351	6585	12123
352	6614	12122
353	6643	12123
354	6667	12114
355	6697	12115
356	6725	12112
357	6752	12109
358	6780	12106
359	6807	12102
360	6834	12097
361	6862	12094
362	6891	12094
363	6921	12094
364	6957	12103
365	6991	12110
366	7019	12107
367	7044	12097
368	7070	12090
369	7096	12083
370	7122	12075
371	7152	12074
372	7179	12068
373	7206	12062
374	7232	12054
375	7258	12045
376	7285	12038
377	7310	12030
378	7338	12023
379	7364	12016
380	7390	12006
381	7416	11999
382	7442	11989
383	7469	11981
384	7495	11973
385	7518	11960
386	7550	11959
387	7579	11955
388	7611	11955
389	7640	11951
390	7668	11943
391	7696	11936
392	7725	11932
393	7753	11926
394	7780	11917
395	7807	11908
396	7832	11897
397	7858	11886
398	7883	11875
399	7909	11864
400	7935	11854
401	7963	11845
402	7991	11838
403	8017	11828
404	8045	11819
405	8072	11810
406	8098	11799
407	8124	11788
408	8151	11778
409	8177	11767
410	8203	11756
411	8229	11745
412	8256	11735
413	8283	11725
414	8309	11713
415	8335	11702
416	8362	11691
417	8390	11681
418	8417	11671
419	8443	11660
420	8469	11648
421	8497	11638
422	8522	11624
423	8549	11614
424	8578	11606
425	8604	11594
426	8631	11582
427	8658	11571
428	8684	11559
429	8710	11545
430	8736	11533
431	8762	11521
432	8789	11509
433	8818	11500
434	8845	11489
435	8871	11476
436	8897	11462
437	8925	11452
438	8951	11439
439	8977	11426
440	9003	11413
441	9029	11399
442	9053	11383
443	9081	11372
444	9106	11358
445	9132	11343
446	9158	11330
447	9184	11317
448	9211	11304
449	9240	11293
450	9265	11278
451	9291	11265
452	9318	11251
453	9344	11238
454	9371	11225
455	9397	11210
456	9423	11196
457	9448	11181
458	9475	11168
459	9499	11151
460	9526	11138
461	9553	11124
462	9579	11110
463	9605	11096
464	9634	11085
465	9661	11071
466	9687	11056
467	9713	11041
468	9739	11026
469	9765	11012
470	9791	10997
471	9818	10983
472	9844	10968
473	9871	10953
474	9897	10939
475	9923	10924
476	9949	10909
477	9976	10894
478	10004	10881
479	10032	10868
480	10059	10854
481	10087	10840
482	10114	10825
483	10142	10812
484	10168	10797
485	10194	10782
486	10221	10767
487	10249	10753
488	10276	10738
489	10301	10722
490	10328	10707
491	10356	10692
492	10380	10675
493	10405	10658
494	10431	10642
495	10458	10627
496	10485	10611
497	10513	10597
498	10541	10583
499	10568	10568
500	10594	10551
501	10620	10535
502	10648	10521
503	10675	10505
504	10702	10490
505	10729	10474
506	10756	10459
507	10782	10442
508	10808	10426
509	10835	10410
510	10862	10394
511	10893	10382
512	10923	10369
513	10950	10353
514	10977	10337
515	11003	10321
516	11030	10304
517	11057	10289
518	11082	10271
519	11108	10253
520	11136	10239
521	11163	10222
522	11190	10205
523	11216	10189
524	11242	10172
525	11268	10154
526	11290	10133
527	11323	10122
528	11344	10100
529	11371	10084
530	11401	10069
531	11430	10055
532	11457	10038
533	11490	10027
534	11524	10016
535	11552	10000
536	11579	9983
537	11607	9967
538	11633	9949
539	11658	9931
540	11682	9912
541	11707	9892
542	11731	9873
543	11757	9855
544	11782	9836
545	11809	9819
546	11835	9801
547	11860	9782
548	11886	9764
549	11911	9745
550	11936	9727
551	11962	9708
552	11988	9690
553	12014	9672
554	12040	9654
555	12067	9636
556	12094	9619
557	12118	9599
558	12144	9580
559	12168	9561
560	12194	9542
561	12221	9525
562	12247	9506
563	12273	9487
564	12297	9468
565	12322	9448
566	12349	9430
567	12373	9411
568	12399	9392
569	12424	9372
570	12452	9355
571	12475	9334
572	12501	9316
573	12529	9298
574	12554	9279
575	12581	9261
576	12609	9244
577	12638	9227
578	12664	9208
579	12692	9190
580	12716	9170
581	12742	9151
582	12768	9133
583	12794	9113
584	12819	9094
585	12845	9075
586	12873	9057
587	12899	9038
588	12925	9019
589	12950	8999
590	12976	8980
591	13003	8962
592	13031	8944
593	13055	8923
594	13079	8903
595	13105	8883
596	13131	8864
597	13157	8844
598	13185	8826
599	13210	8806
600	13235	8786
601	13259	8766
602	13286	8747
603	13312	8728
604	13338	8708
605	13365	8690
606	13391	8670
607	13415	8649
608	13442	8630
609	13468	8610
610	13496	8592
611	13522	8573
612	13548	8553
613	13573	8533
614	13602	8515
615	13629	8496
616	13655	8476
617	13681	8456
618	13707	8437
619	13733	8417
620	13758	8397
621	13782	8375
622	13809	8356
623	13836	8337
624	13864	8318
625	13890	8298
626	13915	8278
627	13941	8258
628	13968	8238
629	13995	8219
630	14023	8200
631	14048	8180
632	14076	8161
633	14101	8140
634	14131	8122
635	14156	8102
636	14182	8081
637	14208	8061
638	14233	8041
639	14261	8021
640	14289	8002
641	14314	7982
642	14340	7962
643	14365	7941
644	14391	7921
645	14416	7899
646	14440	7878
647	14466	7858
648	14492	7838
649	14519	7818
650	14545	7797
651	14570	7777
652	14596	7756
653	14621	7735
654	14647	7715
655	14673	7694
656	14700	7674
657	14726	7654
658	14752	7633
659	14778	7613
660	14805	7593
661	14831	7572
662	14857	7551
663	14883	7531
664	14909	7510
665	14936	7490
666	14961	7469
667	14986	7448
668	15011	7427
669	15037	7406
670	15063	7385
671	15091	7365
672	15117	7345
673	15143	7324
674	15168	7303
675	15194	7282
676	15220	7261
677	15246	7240
678	15273	7220
679	15299	7199
680	15324	7178
681	15351	7157
682	15377	7137
683	15403	7116
684	15426	7093
685	15453	7073
686	15480	7052
687	15508	7032
688	15534	7011
689	15560	6990
690	15585	6969
691	15611	6948
692	15635	6926
693	15664	6906
694	15692	6886
695	15722	6867
696	15751	6847
697	15779	6827
698	15807	6806
699	15835	6786
700	15862	6765
701	15890	6745
702	15918	6725
703	15945	6704
704	15971	6683
705	15997	6661
706	16022	6640
707	16048	6618
708	16075	6598
709	16101	6576
710	16127	6555
711	16154	6534
712	16181	6513
713	16208	6492
714	16233	6470
715	16259	6449
716	16285	6427
717	16312	6406
718	16340	6386
719	16365	6364
720	16392	6343
721	16414	6320
722	16441	6299
723	16468	6277
724	16495	6256
725	16521	6235
726	16546	6213
727	16573	6192
728	16599	6170
729	16624	6148
730	16650	6127
731	16675	6105
732	16703	6084
733	16730	6063
734	16756	6041
735	16784	6020
736	16810	5998
737	16838	5977
738	16865	5956
739	16889	5934
740	16916	5912
741	16942	5890
742	16967	5869
743	16993	5847
744	17018	5825
745	17043	5802
746	17067	5780
747	17092	5758
748	17117	5736
749	17144	5714
750	17169	5692
751	17195	5671
752	17220	5648
753	17245	5626
754	17270	5604
755	17297	5582
756	17323	5560
757	17349	5539
758	17375	5517
759	17400	5494
760	17427	5473
761	17452	5451
762	17478	5429
763	17503	5406
764	17529	5384
765	17557	5363
766	17583	5341
767	17607	5318
768	17633	5296
769	17659	5274
770	17685	5252
771	17710	5230
772	17736	5208
773	17762	5186
774	17787	5164
775	17812	5141
776	17837	5119
777	17863	5097
778	17889	5075
779	17915	5053
780	17942	5031
781	17970	5009
782	17998	4988
783	18022	4965
784	18048	4943
785	18073	4920
786	18099	4898
787	18124	4876
788	18150	4853
789	18174	4831
790	18201	4809
791	18227	4787
792	18254	4764
793	18280	4742
794	18305	4720
795	18331	4698
796	18357	4675
797	18383	4653
798	18410	4631
799	18437	4609
800	18462	4586
801	18487	4564
802	18513	4541
803	18539	4519
804	18565	4497
805	18593	4475
806	18618	4452
807	18642	4430
808	18667	4407
809	18694	4385
810	18720	4362
811	18746	4340
812	18771	4317
813	18797	4295
814	18825	4273
815	18850	4250
816	18876	4228
817	18901	4205
818	18929	4183
819	18955	4160
820	18981	4138
821	19008	4116
822	19036	4094
823	19062	4071
824	19088	4049
825	19113	4026
826	19139	4003
827	19167	3981
828	19194	3959
829	19220	3936
830	19250	3914
831	19275	3892
832	19302	3869
833	19327	3847
834	19354	3824
835	19378	3801
836	19404	3778
837	19432	3756
838	19458	3733
839	19483	3711
840	19510	3688
841	19536	3665
842	19562	3643
843	19586	3620
844	19612	3597
845	19639	3574
846	19669	3552
847	19694	3530
848	19719	3507
849	19745	3484
850	19771	3461
851	19797	3438
852	19823	3416
853	19850	3393
854	19876	3370
855	19901	3347
856	19928	3325
857	19955	3302
858	19981	3279
859	20007	3257
860	20033	3234
861	20059	3211
862	20089	3189
863	20115	3166
864	20140	3143
865	20165	3120
866	20192	3097
867	20219	3074
868	20246	3052
869	20273	3029
870	20297	3006
871	20323	2983
872	20349	2960
873	20376	2937
874	20402	2914
875	20426	2891
876	20452	2868
877	20479	2845
878	20507	2823
879	20534	2800
880	20560	2777
881	20586	2754
882	20611	2731
883	20638	2708
884	20664	2685
885	20690	2662
886	20717	2639
887	20743	2616
888	20769	2593
889	20796	2570
890	20822	2547
891	20847	2524
892	20871	2500
893	20898	2477
894	20926	2455
895	20951	2431
896	20977	2408
897	21003	2385
898	21029	2362
899	21054	2339
900	21080	2316
901	21108	2293
902	21135	2270
903	21161	2247
904	21186	2223
905	21212	2200
906	21239	2177
907	21265	2154
908	21291	2131
909	21318	2108
910	21344	2085
911	21371	2062
912	21398	2039
913	21424	2015
914	21451	1992
915	21477	1969
916	21502	1946
917	21527	1922
918	21553	1899
919	21578	1876
920	21604	1853
921	21629	1829
922	21655	1806
923	21682	1783
924	21707	1760
925	21734	1736
926	21761	1713
927	21787	1690
928	21812	1667
929	21837	1643
930	21864	1620
931	21891	1597
932	21917	1573
933	21944	1550
934	21970	1527
935	21996	1504
936	22021	1480
937	22047	1457
938	22072	1433
939	22097	1410
940	22123	1387
941	22150	1363
942	22178	1340
943	22203	1317
944	22228	1293
945	22253	1270
946	22280	1246
947	22306	1223
948	22329	1199
949	22352	1176
950	22378	1153
951	22404	1129
952	22430	1106
953	22456	1082
954	22482	1059
955	22507	1035
956	22532	1012
957	22558	988
958	22587	965
959	22612	942
960	22636	918
961	22661	895
962	22688	871
963	22714	848
964	22740	824
965	22767	801
966	22793	777
967	22820	754
968	22844	730
969	22869	707
970	22897	683
971	22921	660
972	22947	636
973	22972	613
974	23001	589
975	23026	566
976	23052	542
977	23077	519
978	23103	495
979	23129	472
980	23156	448
981	23181	424
982	23206	401
983	23231	377
984	23257	354
985	23283	330
986	23309	307
987	23333	283
988	23359	259
989	23383	236
990	23411	212
991	23437	189
992	23462	165
993	23486	141
994	23512	118
995	23539	94
996	23564	70
997	23589	47
998	23615	23
999	23641	0
